id,nombre,semestre,promedio,ingresos,opinion_campus,trabaja,distancia_universidad,edad,tipo_vivienda,horas_estudio,desertor
IDZNB8963,Timoteo Calvillo,7,84,10300.0,6,False,,17,Propia,91,0
IDMXS0815,Patricia Batista,5,95,18927.0,6,False,1.0,17,Alquiler,78,0
IDFHX5783,Luis Miramontes,1,75,8300.0,10,True,10.0,19,Alquiler,84,1
IDZNY1277,Guadalupe Armas,1,77,34793.0,5,False,11.0,17,Propia,77,0
IDWKK6669,Lorenzo Amador Cabrera,9,72,27466.0,10,False,1.0,17,Propia,79,1
IDILW3672,Ana Luisa Matos Salazar,5,96,18957.0,3,False,,17,Propia,90,0
IDMEP4322,Lic. Fernando Alcaraz,1,86,,8,False,1.0,23,Alquiler,91,0
IDIKY6934,Isaac Nájera,7,93,27761.0,6,True,1.0,19,Alquiler,72,0
IDIEP1613,Lic. Paola Corona,9,70,31648.0,9,False,10.0,26,Alquiler,100,0
IDJBU6806,Pamela Miriam Monroy,1,60,11846.0,10,False,1.0,18,Propia,74,1
IDQYN6804,Lic. Sergio Bonilla,10,72,25417.0,4,False,5.0,17,Propia,75,1
IDJDC7414,Anel Gallegos Ochoa,4,89,36494.0,10,True,2.0,23,Alquiler,83,0
IDTIQ5250,Dr. Nayeli Ocasio,3,64,32051.0,10,False,6.0,17,Alquiler,88,0
IDCBV1697,Indira Guerrero,5,77,17410.0,1,False,,17,Propia,95,1
IDMOS9232,Karina Berta Luna,7,73,22524.0,10,True,1.0,20,Alquiler,87,0
IDFQU0243,Marcela Valadez,8,72,18767.0,9,True,2.0,17,Alquiler,95,0
IDJGV1361,Pablo Soledad Ávalos Cornejo,2,91,15931.0,5,False,15.0,34,Propia,94,0
IDROL9520,Aurora Delgadillo Zavala,7,66,,10,False,9.0,22,Alquiler,76,0
IDLDL1684,Ariadna Santillán,1,67,25422.0,10,False,2.0,20,Propia,73,0
IDUTQ7660,Ofelia Serrano,7,66,16025.0,10,False,4.0,17,Alquiler,98,0
IDGDS4695,Dr. Guadalupe Barrera,8,75,29901.0,10,False,,17,Alquiler,72,0
IDZNX7462,Ramiro Rivero,2,90,33681.0,10,False,,27,Alquiler,82,0
IDWOU8592,Mercedes Yeni Puente Portillo,9,86,8300.0,4,True,2.0,17,Alquiler,73,1
IDTZX3466,Sergio Ocasio Arguello,1,92,8300.0,9,False,1.0,25,Propia,78,1
IDBGP8208,Zacarías Casas Sosa,6,88,22936.0,2,False,8.0,18,Propia,94,1
IDLCQ8679,Mitzy Caridad Burgos Rivero,1,67,24087.0,10,False,1.0,17,Alquiler,97,0
IDIGK7469,José Manuél Marisol Apodaca Menchaca,3,92,27436.0,5,False,2.0,18,Alquiler,75,0
IDMHG9043,Micaela Juan Espinal,6,100,22574.0,10,True,7.0,18,Alquiler,80,0
IDITF8928,Eva Solorio,3,78,,4,False,,22,Propia,97,0
IDPOF5369,Carlos Sandra Pedroza,8,80,33241.0,10,True,1.0,17,Alquiler,78,1
IDOOD8075,Dr. Débora Angulo,5,100,15739.0,7,False,13.0,17,Propia,99,0
IDWDM2641,Salvador Cynthia Valentín Romero,2,80,24916.0,10,True,1.0,19,Propia,78,0
IDLSX5636,Camilo María Luisa Navarro Rodrígez,4,84,21290.0,1,False,2.0,29,Alquiler,91,0
IDWGH0321,Uriel Alejandro Gastélum,9,82,,1,False,3.0,27,Propia,90,0
IDTVP4136,Roberto Isabela Villalpando,4,70,12779.0,9,False,5.0,23,Propia,96,1
IDRMI0889,Clemente Óliver de la Garza,10,92,,5,False,5.0,33,Propia,88,0
IDHAJ7380,Eugenia Mascareñas Zapata,10,79,17250.0,1,False,9.0,21,Propia,70,0
IDZCT1544,Ariadna Regalado Zavala,8,84,22933.0,10,False,,17,Propia,73,0
IDIFT3210,Mtro. Tomás Correa,5,85,8300.0,6,True,1.0,27,Propia,70,0
IDZAD5822,Mtro. Tomás Llamas,10,99,27977.0,8,False,1.0,23,Propia,82,0
IDEHM5977,Ing. Alejandro Olivera,1,71,,9,False,1.0,24,Propia,85,0
IDUCU3413,Abril Aguayo,7,91,32491.0,6,False,1.0,17,Propia,81,1
IDQQR1192,Hilda Jasso Aparicio,3,92,26132.0,7,False,3.0,19,Propia,70,0
IDPFH9786,José Manuél Aldonza Nájera Correa,10,69,,8,False,6.0,21,Propia,99,0
IDRDJ2507,Leonor García,8,63,9117.0,10,False,6.0,29,Alquiler,84,0
IDNKS9572,Mtro. José Luis Carrión,3,74,,4,True,5.0,23,Propia,91,0
IDAUW5349,Cristian Mena,1,65,34895.0,10,False,5.0,21,Alquiler,96,0
IDKHO6284,Miriam Rodarte Rincón,5,86,19446.0,10,False,2.0,22,Alquiler,74,0
IDNZG7838,Enrique Rosado Cadena,2,64,12917.0,1,False,1.0,26,Alquiler,92,1
IDAXI3753,Mtro. Porfirio Cazares,4,64,12293.0,8,False,,24,Alquiler,70,0
IDNPW3780,Fabiola Miguel Ángel Salas Villareal,1,77,29464.0,10,False,8.0,20,Propia,86,1
IDTBD4340,Ofelia Salcedo Lucio,9,87,17346.0,9,False,1.0,17,Propia,77,0
IDWTZ4021,Mtro. Isabel Munguía,6,94,8300.0,6,False,11.0,19,Propia,91,0
IDCSN5829,José Manuél Ana María Raya,8,81,21994.0,10,False,,17,Alquiler,77,0
IDDBZ0834,Federico Amaya,4,93,12452.0,9,True,3.0,18,Propia,100,0
IDURL5634,Patricio Rentería Toro,9,63,36981.0,7,False,2.0,23,Alquiler,99,0
IDYFO2576,Aldo Corrales Alvarez,2,77,,10,True,1.0,28,Alquiler,91,0
IDPTU9316,Clemente Quiñónez Delgado,9,100,,3,False,7.0,24,Alquiler,91,0
IDRAY6711,Lic. Benjamín Pérez,5,85,17118.0,5,False,7.0,32,Alquiler,95,0
IDOXM1755,Jos Mota,6,81,,10,False,4.0,28,Propia,84,0
IDEDX2617,Claudio Ramón Cortez,3,92,26925.0,7,False,4.0,24,Alquiler,92,0
IDRZT5476,Olivia Aurora Sevilla,4,73,22318.0,4,False,,25,Propia,81,0
IDRTX3655,Martha Marcela Briones Bustos,6,90,14694.0,3,False,,28,Propia,85,0
IDAEV8495,Vanesa Úrsula Segura Ramón,7,69,12154.0,8,False,,17,Alquiler,87,0
IDWXX1237,Eric Noemí Caraballo,1,83,32789.0,10,False,6.0,17,Propia,72,0
IDGGG3843,Pedro Menéndez Juárez,7,80,33897.0,7,False,,25,Alquiler,97,0
IDMCY2557,Estela Negrete Rosales,1,67,17027.0,4,False,,23,Alquiler,98,1
IDZWG6846,Mauro Muñoz,5,91,20557.0,4,False,1.0,22,Propia,73,0
IDKNX7984,Adriana Navarro Molina,6,90,31680.0,10,False,4.0,19,Propia,84,0
IDKLN7066,Ing. Carlos Madera,2,93,,5,True,8.0,20,Propia,83,1
IDNND5235,Alfredo Bernardo Núñez,10,82,17387.0,9,True,10.0,21,Propia,70,0
IDUNV9130,Felipe Martha Sevilla Rael,9,84,17253.0,9,False,1.0,24,Propia,94,0
IDZUC6286,Jaime Tamez,10,66,,10,False,,28,Alquiler,94,1
IDLEV0873,Leonel Marisol Pineda,6,78,21691.0,9,False,1.0,18,Propia,89,0
IDDFJ5305,Indira Orosco,7,66,18706.0,8,False,,31,Propia,86,0
IDCGM7739,Jorge Pedroza Galarza,10,67,11633.0,6,False,1.0,19,Alquiler,86,0
IDSIM5747,Amelia Chacón Zapata,8,73,19417.0,1,False,4.0,17,Alquiler,91,0
IDTZE2407,Lilia Mena,10,60,10016.0,5,False,1.0,21,Alquiler,87,0
IDMPZ7652,Mónica Hermelinda Lemus,1,72,25517.0,4,False,7.0,24,Propia,70,0
IDTKE1372,Nancy Fidel Arredondo,8,62,11465.0,5,False,8.0,19,Alquiler,95,0
IDWMY6435,César Teresa Rangel Tapia,4,87,17639.0,9,False,,17,Alquiler,96,0
IDVMP9246,Dr. Mónica Gastélum,10,97,23409.0,4,False,,18,Alquiler,97,0
IDUAM1483,Frida Catalina Bahena Abreu,8,74,30953.0,7,False,4.0,22,Propia,71,0
IDZZU4785,Aida Eloy Barrera Fuentes,6,95,30064.0,9,False,,18,Propia,92,0
IDPUB9698,Evelio Sonia Pulido Orellana,9,62,,8,False,7.0,18,Alquiler,85,0
IDDFO8412,Antonio Alcántar,4,63,23531.0,10,True,1.0,18,Propia,83,0
IDZYS3989,Hilda Luna Zapata,2,64,21926.0,3,False,9.0,21,Propia,89,1
IDFBK7257,Miriam Jáquez,2,85,,6,False,14.0,19,Propia,92,1
IDDIW0131,Ariadna Ornelas Cantú,5,84,28815.0,10,True,,19,Alquiler,92,0
IDREV8978,Dr. Leonel Niño,10,69,30553.0,5,False,,27,Alquiler,89,0
IDLOA7775,Citlali Mares Villaseñor,9,67,17787.0,9,True,,20,Alquiler,98,0
IDKPL3756,Marisol José Carlos Becerra Corona,3,71,19538.0,4,False,5.0,22,Alquiler,87,1
IDYWA4373,Mtro. Santiago Laureano,8,62,8300.0,1,False,1.0,18,Alquiler,78,1
IDBMV4561,Fabiola Castillo Arevalo,4,86,30458.0,10,False,1.0,17,Propia,100,0
IDMED0905,Alejandro Margarita Benavídez,6,82,19134.0,9,False,1.0,23,Propia,83,0
IDAHR0955,Sara Mora,10,99,29003.0,10,False,1.0,21,Alquiler,99,0
IDXMF0226,Abril Gabriela Balderas,6,92,27804.0,2,False,6.0,17,Propia,82,0
IDGZI6390,Hermelinda Antonio Serrato,3,73,16892.0,10,False,,21,Alquiler,95,0
IDIBH5067,Violeta Elsa Laureano,5,82,8300.0,4,True,2.0,24,Propia,83,0
IDJDR8251,Aurelio Rivero,3,90,22345.0,8,False,,22,Propia,95,0
IDPFA2698,Luis Miguel Lugo Duarte,1,72,8300.0,4,False,5.0,22,Alquiler,88,1
IDKWQ9993,Guillermo Valadez Ponce,7,71,27442.0,10,True,,19,Alquiler,86,0
IDMXG9724,Luis Miguel Joaquín Armendáriz,4,94,21976.0,4,False,2.0,17,Propia,96,0
IDOTZ4776,Mtro. Evelio Mesa,7,77,17762.0,4,False,8.0,17,Propia,77,0
IDYUB9001,Cristal Collazo Flórez,3,80,27855.0,10,False,,22,Alquiler,73,1
IDZGF2041,Ángela Meraz Martínez,5,60,15151.0,1,False,5.0,20,Propia,78,1
IDFYV0040,Ing. Anabel Sevilla,5,97,13105.0,7,True,,23,Alquiler,93,0
IDCTZ6427,Trinidad Yolanda Razo Villaseñor,2,100,18213.0,8,True,9.0,22,Alquiler,96,0
IDKYU2431,Ing. Minerva Moya,10,68,23608.0,9,False,1.0,22,Alquiler,80,0
IDTMZ7926,Lic. Elisa Robledo,2,82,19241.0,8,False,1.0,22,Propia,76,0
IDPYL6510,Concepción Granados,4,73,30196.0,7,False,1.0,17,Alquiler,84,0
IDXGD4959,Alfonso Soledad Tirado,4,70,,10,False,8.0,23,Alquiler,94,0
IDQBQ4617,Julio Jacobo León Fernández,4,66,24697.0,9,False,1.0,25,Alquiler,87,0
IDWUE2550,Sr(a). Pilar Alemán,6,90,12277.0,10,False,2.0,21,Alquiler,89,0
IDXRW7201,Sonia Ortega,2,83,29890.0,10,False,1.0,33,Propia,98,0
IDNBB4809,Isabel Lucas Gastélum de la Garza,6,85,12426.0,7,False,1.0,25,Alquiler,99,0
IDQGZ6828,Pablo Alarcón,7,89,12369.0,5,True,,18,Alquiler,74,0
IDRGV9417,Aldonza Mariana Gamboa,10,93,,3,False,1.0,21,Propia,85,1
IDXYC3392,Julia Ramón Armas Zavala,3,97,26517.0,1,True,,22,Alquiler,90,1
IDXOL0856,Josefina Miguel Ángel Cisneros,8,64,18617.0,10,False,1.0,17,Alquiler,81,0
IDKWL5128,Antonia Pilar Moya,2,64,8589.0,10,False,8.0,24,Alquiler,86,1
IDLHN7563,Vanesa Santiago Bernal,8,78,,10,True,,20,Alquiler,94,0
IDTSC1132,Adán Vigil Alvarez,5,97,27674.0,9,True,11.0,24,Propia,84,0
IDYPM0345,Virginia Estela Zedillo Trujillo,2,87,8300.0,5,True,8.0,17,Propia,94,1
IDHQX1249,María Cristina de León Tello,7,85,10451.0,8,False,1.0,25,Propia,90,0
IDCQS6384,Sandra Alonso Alcaraz Cabán,2,82,19224.0,3,False,1.0,25,Propia,95,0
IDCPN2549,Elvira Yáñez,6,89,14674.0,8,False,2.0,17,Propia,88,0
IDTLU0813,Dr. Delia Valle,10,62,34239.0,5,False,2.0,25,Propia,93,0
IDTUI7831,Olivia Paola Mejía Rodríguez,3,87,23645.0,2,False,,17,Alquiler,76,0
IDFQG8539,Linda Amanda Franco Orta,9,92,14807.0,3,False,7.0,24,Propia,90,0
IDEQU6631,Adán Alonzo Villa,3,62,,9,False,1.0,30,Alquiler,81,1
IDIBJ7314,Ilse Alicia Rubio,3,64,,8,False,4.0,21,Alquiler,86,0
IDRLM5252,Mtro. Lucía Téllez,5,78,24476.0,2,True,1.0,24,Propia,76,0
IDRDG1279,Concepción Natividad Colunga,7,60,28236.0,6,False,2.0,17,Alquiler,80,1
IDSBH9007,Zoé Clara Rosas,8,97,16002.0,6,False,1.0,21,Alquiler,70,0
IDZXG4488,Dr. Adalberto Cardenas,7,68,20238.0,1,True,11.0,18,Alquiler,86,1
IDATA9238,Mtro. Roberto Bustamante,9,64,29206.0,3,True,1.0,24,Propia,94,1
IDMFY2229,Alejandra Rivero Rodríquez,5,93,,10,False,1.0,17,Alquiler,91,0
IDTJG4548,María Cristina Daniel Véliz,10,96,8300.0,10,True,4.0,17,Propia,76,0
IDCSJ8744,Luis Miguel Alvarez,3,92,19434.0,4,True,2.0,21,Propia,71,0
IDFWB0746,Olga Casanova,6,84,24112.0,10,True,1.0,19,Alquiler,100,0
IDAZC9032,Olga Nadia Altamirano Iglesias,5,88,,7,False,1.0,18,Propia,80,0
IDXCO7915,Rosalia Arias Delgadillo,4,84,18362.0,8,False,1.0,28,Alquiler,85,0
IDTWJ8418,Aldo Ortiz,2,68,29813.0,10,True,,28,Propia,84,0
IDXWR4896,María Teresa Rosa Solís,7,62,8300.0,1,False,6.0,23,Propia,77,1
IDIJK7907,Sr(a). Flavio Quintana,5,74,,10,True,7.0,23,Propia,84,0
IDWBF2682,Ilse Corrales,4,63,31185.0,7,False,1.0,27,Propia,76,1
IDVRA4306,Florencia Hernán Pelayo Valenzuela,8,97,32334.0,2,False,1.0,26,Alquiler,74,0
IDKTO6097,Sr(a). Fabiola Rojas,9,79,9782.0,5,False,,25,Propia,77,0
IDNUF5911,Jonás Maximiliano Rodarte Jasso,9,82,17977.0,10,False,,17,Alquiler,71,0
IDWWE0595,Nelly Paredes,3,96,23031.0,4,False,6.0,20,Alquiler,75,0
IDGGZ2823,Lic. Esmeralda Cotto,3,67,17021.0,10,True,5.0,17,Alquiler,73,0
IDHMP1760,Perla Menéndez Urrutia,5,96,26625.0,10,False,2.0,17,Alquiler,76,0
IDRFV3281,Marco Antonio Miriam Verduzco Covarrubias,5,92,23323.0,7,False,4.0,19,Propia,75,0
IDBON9284,Miriam Juan Palomino,10,92,20743.0,7,False,2.0,23,Propia,97,1
IDTMC4479,María Cristina Monroy,2,66,28885.0,1,False,1.0,19,Alquiler,91,0
IDKRZ9235,Juan Carlos Alejandro,1,81,21659.0,9,False,3.0,17,Alquiler,74,0
IDDTW4306,Guillermo Fidel Portillo Mayorga,8,64,8300.0,6,False,,20,Alquiler,96,1
IDOPJ2108,Benito Magdalena Chavarría,3,74,16700.0,10,False,,17,Propia,74,0
IDVUR9398,Isabela Canales,1,80,36092.0,6,True,3.0,28,Propia,87,0
IDSVZ5671,Samuel Noelia de Jesús Fuentes,1,84,,10,False,1.0,17,Alquiler,80,0
IDXVW5925,Perla Trejo,2,76,25176.0,3,False,2.0,17,Propia,92,0
IDFMK8605,Cristal Ballesteros Saiz,6,66,28390.0,7,False,9.0,25,Propia,92,0
IDXTC9805,Luis Miguel José Emilio Coronado,6,78,13484.0,6,False,7.0,20,Propia,77,1
IDHXN5564,Vicente Briones,3,66,23793.0,6,False,3.0,17,Propia,89,0
IDDTE6867,Asunción Francisco Javier Rivera Loya,4,99,8300.0,10,False,5.0,27,Alquiler,80,0
IDELI5905,Ernesto Espinal Orellana,2,83,17991.0,3,False,1.0,17,Propia,96,0
IDLUQ4182,Mtro. Arcelia Murillo,2,70,15898.0,9,True,1.0,23,Alquiler,96,0
IDFSV4403,Mtro. Rocío Polanco,7,100,10092.0,1,False,10.0,21,Alquiler,98,0
IDCPB1974,Maximiliano Joaquín Barrientos Villaseñor,1,60,34824.0,10,False,1.0,23,Propia,94,1
IDMNL8775,Yeni Pascual Negrete Parra,7,91,16328.0,9,False,10.0,20,Alquiler,95,0
IDLYE3609,Margarita Ricardo Alfaro,1,99,22038.0,9,False,1.0,25,Propia,88,0
IDNTP1240,Beatriz Ortiz,6,61,13387.0,9,True,13.0,19,Propia,88,1
IDTWB7990,Daniel Durán,3,74,27607.0,9,False,6.0,20,Alquiler,98,0
IDXLK6544,Ing. Lilia Valle,8,80,26762.0,6,False,,24,Alquiler,71,0
IDNVW6141,Eric Aurora Lugo Mota,6,83,28609.0,2,True,5.0,21,Propia,79,1
IDQQD1360,Luis Miguel Sofía Barreto,2,76,12754.0,7,False,11.0,17,Alquiler,76,1
IDLES1974,Isaac Tafoya,8,68,14758.0,10,False,4.0,27,Alquiler,81,0
IDRSA3503,Perla Hermelinda Luna,5,94,8300.0,4,False,,24,Propia,95,1
IDTCS0146,Mtro. Mayte Galindo,8,79,25010.0,1,False,6.0,19,Propia,71,0
IDTJZ2597,Karina Ilse Elizondo,8,78,9426.0,10,True,,25,Alquiler,76,0
IDBQM3638,Sonia Dulce Ruiz,6,77,29400.0,4,False,1.0,23,Alquiler,88,0
IDISJ9570,Dr. Andrés Méndez,2,79,8701.0,5,False,1.0,17,Propia,100,1
IDBSM2421,Lic. Lilia Batista,8,89,31924.0,10,False,2.0,25,Propia,70,0
IDNDT9338,Antonia Arriaga Murillo,6,99,29716.0,10,False,3.0,32,Propia,80,1
IDKAN8443,Sr(a). Mitzy Solorio,6,60,12701.0,9,True,,17,Propia,77,0
IDSDZ3347,Dr. Catalina Verduzco,8,83,8300.0,6,False,13.0,33,Alquiler,77,0
IDPGW8846,Adán Orozco Soto,1,83,,6,False,7.0,17,Propia,83,0
IDUOP2505,Salma Trejo Meza,2,78,20344.0,1,True,2.0,20,Propia,82,0
IDCZZ0577,Diego Tomás Rendón Godoy,9,89,37273.0,10,False,8.0,19,Propia,79,0
IDLGW0506,Raquel Clara Olivas Solano,8,85,14823.0,5,False,,21,Propia,86,0
IDYSS2137,Lic. René Alvarez,7,97,8300.0,6,False,1.0,22,Propia,96,0
IDVLM0463,René Amelia Cortés,7,88,,10,False,2.0,22,Propia,75,0
IDDJH7282,Sr(a). Santiago Ávila,5,72,28044.0,9,False,12.0,25,Propia,89,0
IDNPB1776,Celia Zapata Toledo,2,63,15608.0,7,False,1.0,25,Alquiler,90,0
IDZSC7126,Minerva Casárez Matos,6,76,19988.0,10,False,5.0,30,Propia,83,0
IDDFM0031,Sr(a). Arturo Tamayo,10,92,13537.0,10,False,,17,Propia,93,0
IDEWI3245,Ana Luisa Conchita Ulloa Acosta,3,64,9334.0,7,False,,17,Alquiler,77,0
IDITG5325,Karina María Elena Carreón,4,87,16922.0,8,False,7.0,18,Alquiler,76,0
IDGRH4955,María Cristina Amador,10,83,21027.0,6,False,1.0,24,Alquiler,74,0
IDZLU9333,Gustavo Marisol Grijalva Lucero,2,76,,10,False,,17,Alquiler,75,0
IDRWM4170,Gerardo Fernández,2,98,27682.0,6,False,,24,Propia,77,0
IDWFC1516,Ing. Marisol Frías,8,99,23512.0,9,False,1.0,17,Alquiler,90,0
IDFXO9507,Beatriz Rufino López,8,70,,10,False,1.0,27,Alquiler,72,0
IDQDB5482,Dr. Débora Lovato,10,71,,2,False,,18,Alquiler,78,0
IDIXA7538,Mtro. Pilar Raya,6,72,19734.0,10,False,8.0,20,Propia,94,0
IDBKD9441,Andrés Polanco,5,67,17421.0,9,False,4.0,18,Propia,79,0
IDPNN3794,Ricardo Omar Valdivia,8,60,18095.0,10,False,2.0,22,Propia,70,0
IDEAQ1696,Aurora María Villa Reyes,4,68,19116.0,10,False,1.0,17,Alquiler,76,0
IDRFG7039,Dr. Camilo Lomeli,4,87,8300.0,10,False,1.0,19,Propia,89,0
IDRLR8101,Eric Ramiro Castillo Rascón,5,61,10028.0,5,False,11.0,22,Propia,75,0
IDMEM2142,Helena Eva Vélez Zedillo,1,73,,4,False,,25,Propia,82,0
IDWEF8968,Lourdes Yuridia Badillo Zamora,1,72,16026.0,2,False,1.0,24,Alquiler,76,1
IDGAJ5899,Sr(a). Barbara Gaytán,2,61,13283.0,7,False,1.0,18,Propia,77,1
IDFHI5621,Ing. Marco Antonio Negrón,8,63,25397.0,10,False,3.0,23,Propia,96,0
IDHFQ8531,Pamela César Bustos,7,71,35549.0,10,False,1.0,17,Alquiler,90,1
IDTMI7020,Bianca Vela Regalado,10,69,27659.0,10,False,2.0,23,Propia,74,0
IDKWR7882,Leticia Laura Calderón Carrera,9,62,,7,False,6.0,29,Alquiler,81,0
IDVTT5902,Renato José Luis Anguiano,5,63,21914.0,2,False,1.0,25,Propia,75,1
IDJRG5543,María Elena Palomino Robles,2,65,22957.0,10,False,3.0,17,Alquiler,100,0
IDTAF0643,Dr. Santiago Mendoza,7,82,,9,False,1.0,22,Propia,92,0
IDJVG2676,Itzel María del Carmen Camacho,8,64,28523.0,10,False,4.0,23,Alquiler,84,0
IDPHI5785,Homero Úrsula Orta Cardona,7,62,18105.0,10,False,1.0,17,Alquiler,90,0
IDYKW7711,Aida Susana Zepeda Salcido,7,69,17798.0,10,False,2.0,21,Alquiler,90,0
IDKKM9773,Silvia Méndez Sisneros,5,78,25815.0,3,True,1.0,22,Alquiler,97,0
IDKPD5797,Pablo Peres,2,73,25167.0,2,False,4.0,33,Propia,73,0
IDXPG9154,Dr. Georgina Gaitán,6,80,16867.0,9,False,3.0,23,Alquiler,86,0
IDCVO1701,Espartaco Yeni Rojas Sisneros,4,87,18380.0,6,False,1.0,17,Alquiler,83,0
IDQRA0288,Sofía Eva Casárez Chacón,10,80,10347.0,7,False,1.0,24,Propia,76,0
IDSWW5326,Darío Cardenas Puga,2,95,28488.0,10,True,,21,Alquiler,92,0
IDZZC8115,José Luis Villagómez Villagómez,9,83,,10,True,8.0,17,Alquiler,82,0
IDCYY6311,Omar José Carlos Aponte Galarza,7,97,29964.0,10,False,1.0,17,Alquiler,91,0
IDUJB8676,Andrea Humberto Bueno Sandoval,6,76,16710.0,8,False,1.0,23,Propia,79,0
IDAWF8441,María Cristina Lugo Segovia,5,81,20550.0,5,False,,25,Propia,87,1
IDXPD5359,Lic. Zacarías Sotelo,3,78,14705.0,8,True,,18,Propia,71,0
IDMFX8837,Esperanza Trinidad Olvera,10,69,22550.0,10,False,7.0,21,Propia,91,0
IDHGV2687,Diana Blanco Holguín,10,70,21692.0,9,False,,25,Alquiler,81,1
IDAGI9495,Cecilia Aurelio Avilés Gaona,4,97,8300.0,4,False,,19,Alquiler,82,1
IDLFL5360,Jorge Luis Ibarra Robledo,3,61,,7,False,,17,Propia,94,0
IDMNO1213,Tania Celia León,8,92,22247.0,4,True,5.0,31,Alquiler,90,0
IDIAT3077,Sr(a). Guillermina Nava,3,90,12677.0,7,True,3.0,17,Propia,76,0
IDPUH2003,Sr(a). Aldo Alemán,7,94,26210.0,4,False,1.0,21,Alquiler,87,0
IDGCQ2580,Omar Escamilla,7,96,8300.0,9,False,1.0,17,Propia,91,0
IDFLE2249,Barbara Parra Ferrer,7,95,8300.0,6,False,12.0,25,Propia,80,0
IDAJJ5895,Sr(a). Citlali Benítez,7,82,23461.0,5,False,1.0,18,Propia,91,0
IDXKC0213,Abigail Urrutia,2,95,22026.0,4,False,,23,Propia,79,0
IDNWF9400,Eugenia Mercedes Ozuna Sotelo,10,99,,5,True,1.0,25,Alquiler,91,0
IDVTA7594,Lic. Dulce Anaya,3,98,,10,True,,25,Propia,75,0
IDFNT8800,Leonor Espinal,10,85,26407.0,9,False,3.0,24,Propia,83,1
IDKYF8048,Tania Ramón Guerra Contreras,9,84,,6,True,,22,Alquiler,89,0
IDSON7940,Mtro. Isaac Toledo,3,76,9238.0,10,True,12.0,17,Propia,74,0
IDGYL7872,Teresa Adán Gaona,2,74,24453.0,10,True,10.0,22,Propia,89,0
IDPAF3031,Ing. Verónica Enríquez,9,96,8300.0,10,False,6.0,20,Alquiler,75,0
IDNWY6984,Bernabé Minerva Quesada,10,63,21514.0,7,False,5.0,24,Alquiler,78,0
IDEAU0509,Irma del Valle Caldera,9,81,,4,False,1.0,24,Propia,98,0
IDRZN6611,Mtro. Lourdes Ortega,4,76,19535.0,3,False,1.0,22,Alquiler,74,0
IDOSN5594,Bernardo Heredia,9,81,10846.0,10,False,1.0,22,Propia,74,0
IDAZQ1779,Susana Villa Magaña,3,76,35202.0,6,False,1.0,32,Propia,88,0
IDOFJ1221,Cristian Cristina Bustos,7,73,,8,False,,31,Alquiler,82,0
IDZOR7639,Ing. Ruby Cortez,7,73,15700.0,8,False,1.0,19,Propia,96,0
IDHOY8095,Indira Débora Romo Lira,8,76,26791.0,7,False,8.0,17,Alquiler,92,0
IDLHL2280,Ana Nancy Montoya,10,67,32081.0,9,False,2.0,20,Alquiler,74,0
IDKUN8407,José Emilio Lorenzo Villanueva Lozada,4,93,25769.0,10,False,11.0,17,Alquiler,83,0
IDJTL9450,Caridad Aguirre Alemán,3,85,8300.0,1,True,5.0,19,Propia,71,1
IDMEQ5949,Ing. Rolando Sánchez,3,89,41389.0,10,False,5.0,19,Propia,94,0
IDHEA7426,Anel Escobedo de la Fuente,5,81,11335.0,10,False,2.0,25,Alquiler,74,1
IDBCW0349,José Eduardo Nayeli Quintero,1,75,8300.0,5,False,2.0,17,Alquiler,92,1
IDAMF1977,Marisol Ruelas,10,89,28149.0,10,False,1.0,17,Alquiler,97,0
IDIXJ2734,Dr. María Teresa Razo,3,75,,6,False,9.0,17,Alquiler,92,0
IDPPC5271,Nadia Aparicio Mireles,6,97,32696.0,10,False,1.0,26,Propia,95,0
IDQQS6265,José Medrano,3,83,8300.0,10,False,16.0,17,Propia,81,0
IDYNX8226,Sr(a). José Emilio Iglesias,5,95,9187.0,8,False,1.0,17,Alquiler,93,0
IDDGK9409,Hernán Indira Robledo Acosta,9,94,21027.0,5,False,6.0,21,Propia,89,0
IDHXT2163,Benjamín Rodríquez Zepeda,2,65,21516.0,9,True,13.0,17,Alquiler,76,0
IDPTJ5518,Ignacio Murillo Tovar,2,63,18622.0,6,False,1.0,19,Alquiler,72,1
IDEER7602,Abelardo Otero Ojeda,6,77,,10,False,4.0,17,Propia,78,0
IDIBM7172,Luis Manuel Partida,6,65,22614.0,4,False,1.0,17,Alquiler,84,0
IDHFL0073,Sr(a). Abel Olivo,8,85,24855.0,8,False,,17,Alquiler,84,1
IDZNY0739,Alejandro Claudia Tejada,2,96,21613.0,3,False,14.0,21,Propia,77,1
IDXMT5909,Norma Gaytán,9,86,9669.0,6,False,25.0,17,Alquiler,97,0
IDGCV2073,Sr(a). Wilfrido Valladares,2,100,12186.0,1,True,,26,Alquiler,100,0
IDSZI0702,Dr. Beatriz Canales,1,70,19905.0,5,False,12.0,23,Propia,95,0
IDBQK5671,Dr. Camila Alva,10,97,12963.0,7,False,1.0,17,Propia,85,0
IDPTR8316,Octavio Nevárez Acuña,2,75,8300.0,5,False,2.0,17,Propia,94,1
IDYGX2170,Zeferino Juan Armenta,7,78,23977.0,10,False,1.0,18,Propia,71,0
IDTEM1502,Marcela Delgadillo Saldivar,8,74,12347.0,4,True,,17,Propia,89,0
IDSZT1499,Linda Nicolás Niño,5,85,,6,False,,26,Alquiler,70,1
